age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
42.0,b'Private',113732.0,b'Some-college',10.0,b'Never-married',b'Handlers-cleaners',b'Unmarried',b'Black',b'Female',0.0,625.0,40.0,b'United-States',b'<=50K'
38.0,b'Self-emp-inc',93225.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
55.0,b'Private',43064.0,b'11th',7.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
32.0,b'Private',136921.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',388885.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
29.0,b'Private',142249.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'State-gov',56841.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
31.0,b'Private',156493.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
58.0,b'Self-emp-not-inc',159021.0,b'Doctorate',16.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,16.0,b'United-States',b'>50K'
42.0,b'Private',190910.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
18.0,b'Private',41879.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Unmarried',b'White',b'Male',0.0,0.0,25.0,b'United-States',b'<=50K'
58.0,b'Local-gov',137249.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,33.0,b'United-States',b'<=50K'
54.0,b'Private',236157.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,1887.0,40.0,b'United-States',b'>50K'
34.0,b'Private',189759.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',239877.0,b'Bachelors',13.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
61.0,b'Private',21175.0,b'12th',8.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
48.0,b'Local-gov',67229.0,b'Masters',14.0,b'Separated',b'Adm-clerical',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Private',236391.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
24.0,b'Private',325596.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
40.0,b'Private',83411.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,37.0,b'United-States',b'<=50K'
33.0,b'Self-emp-inc',154227.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
37.0,b'Private',248010.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,1887.0,40.0,b'United-States',b'>50K'
34.0,b'Private',198613.0,b'Masters',14.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Male',4650.0,0.0,40.0,b'United-States',b'<=50K'
56.0,b'Self-emp-inc',321529.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',15024.0,0.0,40.0,b'United-States',b'>50K'
28.0,b'?',168524.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Own-child',b'White',b'Female',0.0,0.0,38.0,b'United-States',b'>50K'
37.0,b'Private',203079.0,b'Bachelors',13.0,b'Widowed',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,55.0,b'United-States',b'<=50K'
44.0,b'Private',284652.0,b'HS-grad',9.0,b'Divorced',b'Sales',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
64.0,b'?',201368.0,b'Some-college',10.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,8.0,b'United-States',b'<=50K'
54.0,b'Private',59840.0,b'HS-grad',9.0,b'Divorced',b'Handlers-cleaners',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
23.0,b'Private',52753.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
34.0,b'State-gov',513100.0,b'Bachelors',13.0,b'Married-spouse-absent',b'Farming-fishing',b'Not-in-family',b'Black',b'Male',0.0,0.0,40.0,b'?',b'<=50K'
22.0,b'Private',199266.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,45.0,b'United-States',b'<=50K'
33.0,b'Private',196385.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,1977.0,40.0,b'United-States',b'>50K'
39.0,b'Private',163205.0,b'Bachelors',13.0,b'Separated',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
47.0,b'Private',411047.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'Black',b'Female',0.0,0.0,37.0,b'United-States',b'<=50K'
79.0,b'?',48574.0,b'7th-8th',4.0,b'Widowed',b'?',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',209440.0,b'HS-grad',9.0,b'Never-married',b'Prof-specialty',b'Unmarried',b'Black',b'Female',0.0,0.0,55.0,b'United-States',b'<=50K'
31.0,b'Private',56964.0,b'Some-college',10.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
44.0,b'Private',299197.0,b'Some-college',10.0,b'Never-married',b'Transport-moving',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
42.0,b'Self-emp-inc',240628.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Wife',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'>50K'
19.0,b'Private',355313.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',132267.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
51.0,b'Local-gov',174861.0,b'Some-college',10.0,b'Married-civ-spouse',b'Protective-serv',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
28.0,b'Self-emp-inc',142443.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
57.0,b'Private',26716.0,b'Bachelors',13.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
45.0,b'Local-gov',185588.0,b'Bachelors',13.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'Private',175029.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
34.0,b'Self-emp-inc',34848.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,54.0,b'United-States',b'<=50K'
45.0,b'Private',411273.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
73.0,b'Local-gov',143437.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
34.0,b'Private',357145.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Wife',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'>50K'
31.0,b'Private',236861.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
19.0,b'Private',53355.0,b'11th',7.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,12.0,b'United-States',b'<=50K'
25.0,b'Private',29106.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
38.0,b'Federal-gov',213274.0,b'Assoc-voc',11.0,b'Divorced',b'Craft-repair',b'Unmarried',b'White',b'Female',6497.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'Private',22463.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'Private',180497.0,b'Bachelors',13.0,b'Never-married',b'Tech-support',b'Own-child',b'Black',b'Female',0.0,0.0,32.0,b'United-States',b'<=50K'
49.0,b'Private',37306.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Federal-gov',137814.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Male',0.0,0.0,32.0,b'United-States',b'<=50K'
21.0,b'Private',447488.0,b'5th-6th',3.0,b'Never-married',b'Machine-op-inspct',b'Other-relative',b'White',b'Male',0.0,0.0,38.0,b'Mexico',b'<=50K'
31.0,b'Private',220915.0,b'Assoc-voc',11.0,b'Separated',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'Private',42251.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,45.0,b'United-States',b'<=50K'
34.0,b'Private',162312.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'Philippines',b'<=50K'
25.0,b'Private',77698.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'Asian-Pac-Islander',b'Female',0.0,0.0,40.0,b'Philippines',b'<=50K'
39.0,b'Private',282951.0,b'HS-grad',9.0,b'Never-married',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
52.0,b'Self-emp-inc',311259.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
63.0,b'Local-gov',65479.0,b'9th',5.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',7688.0,0.0,40.0,b'United-States',b'>50K'
41.0,b'Private',277256.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',312088.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',15024.0,0.0,38.0,b'United-States',b'>50K'
53.0,b'Local-gov',169719.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'?',270276.0,b'9th',5.0,b'Separated',b'?',b'Not-in-family',b'White',b'Female',1055.0,0.0,40.0,b'United-States',b'<=50K'
77.0,b'?',172744.0,b'Some-college',10.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
18.0,b'Private',96869.0,b'12th',8.0,b'Never-married',b'Priv-house-serv',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',237943.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
55.0,b'Private',119751.0,b'Masters',14.0,b'Never-married',b'Exec-managerial',b'Unmarried',b'Asian-Pac-Islander',b'Female',0.0,0.0,50.0,b'Thailand',b'<=50K'
34.0,b'Private',236861.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
80.0,b'Self-emp-not-inc',201092.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
34.0,b'Private',147215.0,b'Assoc-voc',11.0,b'Divorced',b'Tech-support',b'Unmarried',b'White',b'Female',0.0,0.0,60.0,b'United-States',b'<=50K'
52.0,b'Private',152373.0,b'Some-college',10.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',5013.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Private',227968.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,28.0,b'Haiti',b'<=50K'
26.0,b'Private',362617.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',103435.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Local-gov',281412.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
55.0,b'Self-emp-not-inc',105239.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,2057.0,60.0,b'United-States',b'<=50K'
19.0,b'Private',230165.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,12.0,b'United-States',b'<=50K'
62.0,b'Self-emp-not-inc',177493.0,b'Some-college',10.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,32.0,b'United-States',b'<=50K'
22.0,b'Federal-gov',104443.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
39.0,b'?',110342.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Wife',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
35.0,b'Private',143385.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
28.0,b'Private',107189.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'Private',212944.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,70.0,b'United-States',b'>50K'
44.0,b'State-gov',138634.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',99970.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,15.0,b'United-States',b'<=50K'
35.0,b'Private',203717.0,b'Assoc-voc',11.0,b'Never-married',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
24.0,b'Private',313956.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
42.0,b'Federal-gov',177937.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'?',b'<=50K'
28.0,b'Private',193868.0,b'Bachelors',13.0,b'Never-married',b'Tech-support',b'Own-child',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
21.0,b'Private',250939.0,b'Some-college',10.0,b'Never-married',b'Machine-op-inspct',b'Other-relative',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
62.0,b'Federal-gov',57629.0,b'Some-college',10.0,b'Divorced',b'Tech-support',b'Not-in-family',b'Black',b'Male',4650.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'Private',281768.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'State-gov',260782.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
72.0,b'Self-emp-not-inc',243769.0,b'Prof-school',15.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,1429.0,20.0,b'United-States',b'<=50K'
50.0,b'Private',109937.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
28.0,b'Local-gov',134890.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',100293.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',132179.0,b'Bachelors',13.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',116372.0,b'Masters',14.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',255412.0,b'Some-college',10.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',3103.0,0.0,40.0,b'United-States',b'>50K'
61.0,b'?',195789.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',342400.0,b'10th',6.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,25.0,b'United-States',b'<=50K'
21.0,b'?',65481.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
31.0,b'Private',169085.0,b'11th',7.0,b'Married-civ-spouse',b'Sales',b'Wife',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
25.0,b'Private',177221.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,75.0,b'United-States',b'<=50K'
58.0,b'Private',65325.0,b'10th',6.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
64.0,b'Private',118944.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
46.0,b'State-gov',149337.0,b'Masters',14.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,38.0,b'United-States',b'<=50K'
53.0,b'?',237868.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'>50K'
19.0,b'Private',106183.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'Amer-Indian-Eskimo',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
42.0,b'Private',226388.0,b'HS-grad',9.0,b'Divorced',b'Other-service',b'Not-in-family',b'Black',b'Male',0.0,0.0,52.0,b'United-States',b'<=50K'
18.0,b'Private',220754.0,b'11th',7.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Male',0.0,0.0,24.0,b'United-States',b'<=50K'
58.0,b'Self-emp-inc',204021.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',15024.0,0.0,50.0,b'United-States',b'>50K'
20.0,b'Private',347391.0,b'Some-college',10.0,b'Never-married',b'Protective-serv',b'Not-in-family',b'Black',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
35.0,b'Federal-gov',413930.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
32.0,b'Private',174201.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,38.0,b'United-States',b'>50K'
23.0,b'Private',145917.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Not-in-family',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
31.0,b'Private',241797.0,b'Some-college',10.0,b'Divorced',b'Tech-support',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',265168.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'Black',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
41.0,b'Private',171234.0,b'Some-college',10.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Female',0.0,0.0,48.0,b'United-States',b'<=50K'
22.0,b'Private',178452.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Own-child',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',157857.0,b'Some-college',10.0,b'Married-civ-spouse',b'Protective-serv',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
61.0,b'Federal-gov',512864.0,b'Some-college',10.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',296462.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Private',171615.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
63.0,b'Private',214071.0,b'10th',6.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',172421.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Private',195488.0,b'10th',6.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'Private',316841.0,b'Some-college',10.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Private',236267.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Unmarried',b'White',b'Male',0.0,1590.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',236543.0,b'9th',5.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,32.0,b'El-Salvador',b'>50K'
23.0,b'Private',318483.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
34.0,b'Self-emp-not-inc',163756.0,b'Assoc-voc',11.0,b'Never-married',b'Farming-fishing',b'Not-in-family',b'White',b'Male',27828.0,0.0,60.0,b'United-States',b'>50K'
30.0,b'Private',238186.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Other-relative',b'White',b'Male',0.0,2057.0,48.0,b'United-States',b'<=50K'
39.0,b'Private',329980.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
30.0,b'Private',169269.0,b'11th',7.0,b'Never-married',b'Handlers-cleaners',b'Other-relative',b'White',b'Male',0.0,1721.0,38.0,b'Puerto-Rico',b'<=50K'
38.0,b'Local-gov',34744.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
26.0,b'Private',98114.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'Private',109667.0,b'Some-college',10.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Male',0.0,0.0,16.0,b'United-States',b'<=50K'
